test_name task_name gold_standard_file coverage model model_configuration metric score_value
./experiment_qtwalk/ikgrc_rdfstar2vec_0.7_1.0_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 KNN K=3 accuracy 0.7846296296296297
./experiment_qtwalk/ikgrc_rdfstar2vec_0.7_1.0_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 C45 - accuracy 0.67
./experiment_qtwalk/ikgrc_rdfstar2vec_0.7_1.0_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.001 accuracy 0.8157407407407409
./experiment_qtwalk/ikgrc_rdfstar2vec_0.7_1.0_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.01 accuracy 0.8157407407407409
./experiment_qtwalk/ikgrc_rdfstar2vec_0.7_1.0_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.1 accuracy 0.8624074074074075
./experiment_qtwalk/ikgrc_rdfstar2vec_0.7_1.0_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1.0 accuracy 0.9587037037037036
./experiment_qtwalk/ikgrc_rdfstar2vec_0.7_1.0_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=10.0 accuracy 0.9642592592592594
./experiment_qtwalk/ikgrc_rdfstar2vec_0.7_1.0_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=100 accuracy 0.9653703703703704
./experiment_qtwalk/ikgrc_rdfstar2vec_0.7_1.0_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1000 accuracy 0.9653703703703704
./experiment_qtwalk/ikgrc_rdfstar2vec_0.7_1.0_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 NB - accuracy 0.8362222222222222
./experiment_qtwalk/ikgrc_rdfstar2vec_0.7_1.0_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 KNN K=3 accuracy 0.8754444444444445
./experiment_qtwalk/ikgrc_rdfstar2vec_0.7_1.0_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 C45 - accuracy 0.6678888888888889
./experiment_qtwalk/ikgrc_rdfstar2vec_0.7_1.0_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.001 accuracy 0.7823333333333333
./experiment_qtwalk/ikgrc_rdfstar2vec_0.7_1.0_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.01 accuracy 0.7823333333333333
./experiment_qtwalk/ikgrc_rdfstar2vec_0.7_1.0_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.1 accuracy 0.856888888888889
./experiment_qtwalk/ikgrc_rdfstar2vec_0.7_1.0_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1.0 accuracy 0.9488888888888892
./experiment_qtwalk/ikgrc_rdfstar2vec_0.7_1.0_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=10.0 accuracy 0.957888888888889
./experiment_qtwalk/ikgrc_rdfstar2vec_0.7_1.0_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=100 accuracy 0.957888888888889
./experiment_qtwalk/ikgrc_rdfstar2vec_0.7_1.0_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1000 accuracy 0.957888888888889
ikgrc_rdfstar2vec_5_5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 NB - accuracy 0.8307407407407409
ikgrc_rdfstar2vec_5_5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 KNN K=3 accuracy 0.7733333333333334
ikgrc_rdfstar2vec_5_5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 C45 - accuracy 0.6546296296296296
ikgrc_rdfstar2vec_5_5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.001 accuracy 0.8583333333333332
ikgrc_rdfstar2vec_5_5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.01 accuracy 0.8583333333333332
ikgrc_rdfstar2vec_5_5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.1 accuracy 0.8835185185185184
ikgrc_rdfstar2vec_5_5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1.0 accuracy 0.9498148148148148
ikgrc_rdfstar2vec_5_5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=10.0 accuracy 0.9633333333333336
ikgrc_rdfstar2vec_5_5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=100 accuracy 0.9635185185185188
ikgrc_rdfstar2vec_5_5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1000 accuracy 0.9631481481481484
./experiment_qtwalk/ikgrc_rdfstar2vec_0.8_1.0_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 NB - accuracy 0.6885185185185185
./experiment_qtwalk/ikgrc_rdfstar2vec_0.8_1.0_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 KNN K=3 accuracy 0.6225925925925926
./experiment_qtwalk/ikgrc_rdfstar2vec_0.8_1.0_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 C45 - accuracy 0.547222222222222
./experiment_qtwalk/ikgrc_rdfstar2vec_0.8_1.0_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.001 accuracy 0.680925925925926
./experiment_qtwalk/ikgrc_rdfstar2vec_0.8_1.0_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.01 accuracy 0.680925925925926
./experiment_qtwalk/ikgrc_rdfstar2vec_0.8_1.0_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.1 accuracy 0.6968518518518518
./experiment_qtwalk/ikgrc_rdfstar2vec_0.8_1.0_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1.0 accuracy 0.7887037037037035
./experiment_qtwalk/ikgrc_rdfstar2vec_0.8_1.0_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=10.0 accuracy 0.8055555555555557
./experiment_qtwalk/ikgrc_rdfstar2vec_0.8_1.0_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=100 accuracy 0.7816666666666667
./experiment_qtwalk/ikgrc_rdfstar2vec_0.8_1.0_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1000 accuracy 0.7642592592592592
./experiment_qtwalk/ikgrc_rdfstar2vec_0.8_1.0_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 NB - accuracy 0.8351111111111111
./experiment_qtwalk/ikgrc_rdfstar2vec_0.8_1.0_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 KNN K=3 accuracy 0.8730000000000002
./experiment_qtwalk/ikgrc_rdfstar2vec_0.8_1.0_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 C45 - accuracy 0.6730000000000002
./experiment_qtwalk/ikgrc_rdfstar2vec_0.8_1.0_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.001 accuracy 0.7855555555555557
./experiment_qtwalk/ikgrc_rdfstar2vec_0.8_1.0_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.01 accuracy 0.7855555555555557
./experiment_qtwalk/ikgrc_rdfstar2vec_0.8_1.0_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.1 accuracy 0.860111111111111
./experiment_qtwalk/ikgrc_rdfstar2vec_0.8_1.0_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1.0 accuracy 0.9535555555555554
./experiment_qtwalk/ikgrc_rdfstar2vec_0.8_1.0_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=10.0 accuracy 0.9586666666666668
./experiment_qtwalk/ikgrc_rdfstar2vec_0.8_1.0_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=100 accuracy 0.958777777777778
./experiment_qtwalk/ikgrc_rdfstar2vec_0.8_1.0_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1000 accuracy 0.958777777777778
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_5 Classification kgrc_person_place 1.0 NB - accuracy 0.6655
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_5 Classification kgrc_person_place 1.0 KNN K=3 accuracy 0.6855
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_5 Classification kgrc_person_place 1.0 C45 - accuracy 0.7045
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_5 Classification kgrc_person_place 1.0 SVM C=0.001 accuracy 0.6875
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_5 Classification kgrc_person_place 1.0 SVM C=0.01 accuracy 0.6875
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_5 Classification kgrc_person_place 1.0 SVM C=0.1 accuracy 0.6875
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_5 Classification kgrc_person_place 1.0 SVM C=1.0 accuracy 0.7335
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_5 Classification kgrc_person_place 1.0 SVM C=10.0 accuracy 0.7420000000000001
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_5 Classification kgrc_person_place 1.0 SVM C=100 accuracy 0.714
kgrc_baseline_notPerson_notPlace_wang2vec_100_cosine_2_5 Classification kgrc_person_place 1.0 SVM C=1000 accuracy 0.7205
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw40_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 NB - accuracy 0.6733333333333331
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw40_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 KNN K=3 accuracy 0.6542592592592593
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw40_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 C45 - accuracy 0.5755555555555555
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw40_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.001 accuracy 0.6448148148148147
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw40_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.01 accuracy 0.6448148148148147
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw40_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.1 accuracy 0.687037037037037
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw40_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1.0 accuracy 0.8201851851851852
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw40_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=10.0 accuracy 0.8087037037037037
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw40_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=100 accuracy 0.7918518518518517
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw40_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1000 accuracy 0.7744444444444445
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw40_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 NB - accuracy 0.8497777777777777
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw40_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 KNN K=3 accuracy 0.8838888888888888
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw40_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 C45 - accuracy 0.7353333333333334
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw40_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.001 accuracy 0.7444444444444446
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw40_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.01 accuracy 0.7444444444444446
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw40_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.1 accuracy 0.8633333333333335
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw40_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1.0 accuracy 0.9595555555555556
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw40_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=10.0 accuracy 0.970111111111111
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw40_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=100 accuracy 0.97
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw40_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1000 accuracy 0.97
ikgrc_rdfstar2vec_5_5_remove_Person_Object_Place_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 NB - accuracy 0.8698888888888888
ikgrc_rdfstar2vec_5_5_remove_Person_Object_Place_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 KNN K=3 accuracy 0.8889999999999999
ikgrc_rdfstar2vec_5_5_remove_Person_Object_Place_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 C45 - accuracy 0.6862222222222221
ikgrc_rdfstar2vec_5_5_remove_Person_Object_Place_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 SVM C=0.001 accuracy 0.7596666666666667
ikgrc_rdfstar2vec_5_5_remove_Person_Object_Place_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 SVM C=0.01 accuracy 0.7596666666666667
ikgrc_rdfstar2vec_5_5_remove_Person_Object_Place_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 SVM C=0.1 accuracy 0.889
ikgrc_rdfstar2vec_5_5_remove_Person_Object_Place_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 SVM C=1.0 accuracy 0.9807777777777776
ikgrc_rdfstar2vec_5_5_remove_Person_Object_Place_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 SVM C=10.0 accuracy 0.9834444444444445
ikgrc_rdfstar2vec_5_5_remove_Person_Object_Place_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 SVM C=100 accuracy 0.9834444444444445
ikgrc_rdfstar2vec_5_5_remove_Person_Object_Place_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 SVM C=1000 accuracy 0.9834444444444445
./experiment_qtwalk/ikgrc_rdfstar2vec_0.6_0.9_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 NB - accuracy 0.6870370370370369
./experiment_qtwalk/ikgrc_rdfstar2vec_0.6_0.9_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 KNN K=3 accuracy 0.643888888888889
./experiment_qtwalk/ikgrc_rdfstar2vec_0.6_0.9_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 C45 - accuracy 0.5577777777777778
./experiment_qtwalk/ikgrc_rdfstar2vec_0.6_0.9_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.001 accuracy 0.7040740740740742
./experiment_qtwalk/ikgrc_rdfstar2vec_0.6_0.9_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.01 accuracy 0.7040740740740742
./experiment_qtwalk/ikgrc_rdfstar2vec_0.6_0.9_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.1 accuracy 0.7101851851851854
./experiment_qtwalk/ikgrc_rdfstar2vec_0.6_0.9_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1.0 accuracy 0.8027777777777778
./experiment_qtwalk/ikgrc_rdfstar2vec_0.6_0.9_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=10.0 accuracy 0.8022222222222224
./experiment_qtwalk/ikgrc_rdfstar2vec_0.6_0.9_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=100 accuracy 0.7807407407407407
./experiment_qtwalk/ikgrc_rdfstar2vec_0.6_0.9_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1000 accuracy 0.7703703703703704
./experiment_qtwalk/ikgrc_rdfstar2vec_0.6_0.9_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 NB - accuracy 0.8575555555555555
./experiment_qtwalk/ikgrc_rdfstar2vec_0.6_0.9_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 KNN K=3 accuracy 0.8813333333333334
./experiment_qtwalk/ikgrc_rdfstar2vec_0.6_0.9_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 C45 - accuracy 0.6794444444444446
./experiment_qtwalk/ikgrc_rdfstar2vec_0.6_0.9_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.001 accuracy 0.777
./experiment_qtwalk/ikgrc_rdfstar2vec_0.6_0.9_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.01 accuracy 0.777
./experiment_qtwalk/ikgrc_rdfstar2vec_0.6_0.9_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.1 accuracy 0.8741111111111112
./experiment_qtwalk/ikgrc_rdfstar2vec_0.6_0.9_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1.0 accuracy 0.9680000000000002
./experiment_qtwalk/ikgrc_rdfstar2vec_0.6_0.9_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=10.0 accuracy 0.969
./experiment_qtwalk/ikgrc_rdfstar2vec_0.6_0.9_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=100 accuracy 0.969
./experiment_qtwalk/ikgrc_rdfstar2vec_0.6_0.9_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1000 accuracy 0.969
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d11_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_person_object_place 1.0 NB - accuracy 0.8383333333333335
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d11_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_person_object_place 1.0 KNN K=3 accuracy 0.7892592592592592
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d11_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_person_object_place 1.0 C45 - accuracy 0.6335185185185186
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d11_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_person_object_place 1.0 SVM C=0.001 accuracy 0.8498148148148147
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d11_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_person_object_place 1.0 SVM C=0.01 accuracy 0.8498148148148147
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d11_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_person_object_place 1.0 SVM C=0.1 accuracy 0.8694444444444442
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d11_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_person_object_place 1.0 SVM C=1.0 accuracy 0.9496296296296296
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d11_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_person_object_place 1.0 SVM C=10.0 accuracy 0.956111111111111
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d11_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_person_object_place 1.0 SVM C=100 accuracy 0.9583333333333334
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d11_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_person_object_place 1.0 SVM C=1000 accuracy 0.9531481481481484
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d11_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 NB - accuracy 0.8477777777777777
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d11_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 KNN K=3 accuracy 0.8784444444444445
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d11_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 C45 - accuracy 0.6745555555555555
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d11_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 SVM C=0.001 accuracy 0.7413333333333333
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d11_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 SVM C=0.01 accuracy 0.7413333333333333
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d11_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 SVM C=0.1 accuracy 0.8480000000000001
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d11_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 SVM C=1.0 accuracy 0.9596666666666664
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d11_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 SVM C=10.0 accuracy 0.967
